OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding,ENERGYSTARScore,SiteEnergyUse,SteamUse,Electricity,NaturalGas,OtherFuelUse,GHGEmissions,BuildingAge,IsSteamUser,IsElectricityUser,IsNaturalGasUser,IsOtherFuelUser,NumberOfUsedEnergies,MostUsedEnergy,GatheredPrimaryPropertyType,LogSiteEnergyUse,LogGHGEmissions
22446,NonResidential,Small- and Mid-Sized Office,BALLARD,1903,1.0,3.0,24913.0,100.0,238255.0,0.0,196542.0,41721.0,0.0,3.59,112,0.0,1.0,1.0,0.0,2.0,Electricity,Office,12.381101004829986,1.5238800240724537
22502,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1974,1.0,1.0,25600.0,1.0,1631031.0,0.0,1123078.0,507999.0,0.0,34.81,41,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.304723501275797,3.5782271840103412
22511,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1960,1.0,1.0,56884.0,74.0,1261725.0,0.0,695445.0,566309.0,0.0,34.92,55,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.04799118282089,3.581294243433999
22607,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1979,1.0,4.0,22365.0,95.0,433443.0,0.0,433461.0,0.0,0.0,3.02,36,0.0,1.0,0.0,0.0,1.0,Electricity,Office,12.97951788577394,1.3912819026309295
22650,NonResidential,Non-Refrigerated Warehouse,BALLARD,1927,1.0,4.0,42500.0,100.0,226375.0,0.0,226384.0,0.0,0.0,1.58,88,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.329952612624881,0.9477893989335261
22678,NonResidential,Small- and Mid-Sized Office,BALLARD,1966,1.0,1.0,22282.0,92.0,529806.0,0.0,333542.0,196278.0,0.0,12.75,49,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.180268068265853,2.6210388241125804
22679,NonResidential,Self-Storage Facility,BALLARD,1902,1.0,2.0,24000.0,,342493.0,0.0,151127.0,191372.0,0.0,11.22,113,0.0,1.0,1.0,0.0,2.0,NaturalGas,Self-Storage Facility,12.744009418282795,2.503073953743449
22801,Nonresidential COS,Other,NORTH,1996,1.0,2.0,29258.0,,7482832.0,0.0,2578093.0,4904846.0,0.0,278.47,19,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,15.828122021561024,5.632894952308452
22818,NonResidential,Distribution Center,DELRIDGE,1980,1.0,1.0,24100.0,30.0,642052.0,0.0,254182.0,387880.0,0.0,22.37,35,0.0,1.0,1.0,0.0,2.0,NaturalGas,Distribution Center,13.372426133781795,3.1514531485507664
22830,NonResidential,Worship Facility,SOUTHWEST,1971,1.0,1.0,23772.0,89.0,282898.0,0.0,282910.0,0.0,0.0,1.97,44,0.0,1.0,0.0,0.0,1.0,Electricity,Worship Facility,12.552845222465454,1.0885619528146082
22834,NonResidential,K-12 School,NORTHEAST,2004,1.0,2.0,31343.0,4.0,4034028.0,0.0,1644516.0,2389580.0,0.0,138.37,11,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,15.210276186364851,4.937132267131418
22863,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1957,1.0,2.0,20294.0,,1369190.0,0.0,513830.0,855381.0,0.0,49.01,58,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.129730612435145,3.9122229854308124
22881,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1960,1.0,2.0,54988.0,,2085349.0,0.0,1634430.0,450987.0,0.0,35.35,55,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.550447264834602,3.5931942039795284
22883,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1955,1.0,2.0,39497.0,8.0,1795049.0,0.0,1365506.0,429600.0,0.0,32.34,60,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.400543434669773,3.506757877322648
22953,NonResidential,Retail Store,NORTH,1965,1.0,1.0,24982.0,89.0,702385.0,0.0,702414.0,0.0,0.0,4.9,50,0.0,1.0,0.0,0.0,1.0,Electricity,Store,13.462238389441536,1.7749523509116738
22955,NonResidential,Senior Care Community,NORTH,1998,1.0,5.0,33435.0,4.0,3922066.0,0.0,2708351.0,1213827.0,0.0,83.35,17,0.0,1.0,1.0,0.0,2.0,Electricity,Medical and Care,15.18212936871337,4.434974808991977
23020,NonResidential,Self-Storage Facility,NORTH,1977,1.0,2.0,33344.0,,114892.0,0.0,114896.0,0.0,0.0,0.8,38,0.0,1.0,0.0,0.0,1.0,Electricity,Self-Storage Facility,11.651756539439653,0.5877866649021191
23022,Nonresidential COS,Other,NORTH,2005,1.0,1.0,30498.0,,2566219.0,0.0,1136064.0,1430202.0,0.0,83.88,10,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.757944557037499,4.441238494305727
23051,NonResidential,Small- and Mid-Sized Office,DELRIDGE,1988,1.0,2.0,30659.0,9.0,3580035.0,0.0,2463460.0,1116677.0,0.0,76.48,27,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.090883414192245,4.350019838538795
23064,NonResidential,Other,NORTHWEST,1970,1.0,1.0,23166.0,,3294645.0,0.0,11.0,3294634.0,0.0,174.98,45,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,15.00780928463879,5.1703703522174145
23071,NonResidential,Hospital,NORTHWEST,1966,1.0,1.0,415632.0,88.0,94178648.0,0.0,42421724.0,51758703.0,0.0,3044.63,49,0.0,1.0,1.0,0.0,2.0,NaturalGas,Medical and Care,18.360704057805272,8.021463055295582
23117,Nonresidential COS,Other,DELRIDGE,2005,1.0,1.0,57952.0,,3105001.0,0.0,1548473.0,1556593.0,0.0,93.47,10,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.948524917471891,4.548282323781043
23158,NonResidential,Non-Refrigerated Warehouse,DOWNTOWN,1956,1.0,2.0,25840.0,92.0,311939.0,0.0,311952.0,0.0,0.0,2.17,59,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.650566140605816,1.1537315878891892
23163,NonResidential,Medical Office,DOWNTOWN,1995,1.0,4.0,20727.0,76.0,1798899.0,0.0,1798974.0,0.0,0.0,12.54,20,0.0,1.0,0.0,0.0,1.0,Electricity,Medical and Care,14.402685924950777,2.605648267484129
23204,SPS-District K-12,K-12 School,GREATER DUWAMISH,1971,1.0,1.0,50546.0,97.0,971308.0,0.0,970348.0,1000.0,0.0,6.82,44,0.0,1.0,1.0,0.0,2.0,Electricity,Education,13.78639992527975,2.05668455455722
23265,Campus,Other,GREATER DUWAMISH,1989,1.0,2.0,138907.0,,7657568.0,0.0,5078028.0,2579750.0,0.0,172.41,26,0.0,1.0,1.0,0.0,2.0,Electricity,Other,15.851205128422222,5.1556587328104575
23277,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1900,1.0,1.0,20200.0,,265874.0,0.0,262036.0,3849.0,0.0,2.03,115,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,12.490781552502538,1.1085626195212777
23311,NonResidential,Other,EAST,1945,1.0,0.0,274568.0,,25246386.0,13364736.0,11882142.0,0.0,0.0,1114.43,70,1.0,1.0,0.0,0.0,2.0,Steam,Other,17.044193614338507,7.0169952597745
23331,NonResidential,Small- and Mid-Sized Office,NORTH,1985,1.0,3.0,20590.0,88.0,695803.0,0.0,695832.0,0.0,0.0,4.85,30,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.45282329046184,1.766441661243765
23342,NonResidential,Non-Refrigerated Warehouse,NORTH,1977,1.0,1.0,21936.0,99.0,145573.0,0.0,68982.0,76593.0,0.0,4.55,38,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,11.888439827370375,1.713797927758343
23396,NonResidential,Other,DELRIDGE,1997,1.0,1.0,40189.0,,2046914.0,0.0,944666.0,1102287.0,0.0,65.13,18,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.531844339599544,4.191622501686571
23397,NonResidential,Other,DELRIDGE,1966,1.0,2.0,28109.0,,2298648.0,0.0,2038554.0,260179.0,0.0,28.03,49,0.0,1.0,1.0,0.0,2.0,Electricity,Other,14.647832117013174,3.3683297780365384
23410,NonResidential,Hotel,EAST,1928,1.0,9.0,48006.0,95.0,2363705.0,0.0,1241428.0,1122328.0,0.0,68.26,87,0.0,1.0,1.0,0.0,2.0,Electricity,Hotel,14.675741284291865,4.237867538974276
23416,NonResidential,Mixed Use Property,DOWNTOWN,1960,1.0,2.0,29631.0,,4367202.0,0.0,2789798.0,1577519.0,0.0,103.23,55,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,15.289633316388448,4.646599995751231
23418,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1989,1.0,2.0,23472.0,,1058986.0,0.0,868385.0,190637.0,0.0,16.18,26,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.872823348776373,2.8437459165561094
23566,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1912,1.0,3.0,34976.0,,801264.0,0.0,675407.0,125885.0,0.0,11.39,103,0.0,1.0,1.0,0.0,2.0,Electricity,Other,13.593947007790616,2.516889695641051
23618,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1957,1.0,1.0,38255.0,13.0,925097.0,0.0,416476.0,508638.0,0.0,29.92,58,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.737654956828633,3.4314032237192214
23622,Campus,Other,MAGNOLIA / QUEEN ANNE,1955,1.0,1.0,260241.0,,32675250.0,0.0,25606386.0,7069925.0,0.0,553.99,60,0.0,1.0,1.0,0.0,2.0,Electricity,Other,17.302128499158904,6.31895009556609
23701,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1963,1.0,1.0,31900.0,,1090032.0,0.0,1090077.0,0.0,0.0,7.6,52,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.9017185289764,2.151762203259462
23716,NonResidential,Supermarket/Grocery Store,SOUTHEAST,1959,1.0,1.0,67450.0,1.0,10851443.0,0.0,6924747.0,3926985.0,0.0,256.84,56,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.19980871665298,5.552339237507183
23722,SPS-District K-12,K-12 School,BALLARD,1958,1.0,1.0,39971.0,94.0,1499128.0,0.0,579552.0,919600.0,0.0,52.88,57,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.220394830753593,3.986759351542163
23730,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1948,1.0,1.0,46970.0,,11441.0,0.0,11442.0,0.0,0.0,0.08,67,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,9.345046074828474,0.07696104113612832
23736,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1931,1.0,1.0,47554.0,,1029084.0,0.0,857817.0,171303.0,0.0,15.08,84,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.844180615874984,2.77757626375082
23757,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1927,1.0,1.0,21600.0,55.0,523133.0,0.0,260985.0,262159.0,0.0,15.74,88,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.16759292437896,2.8178010650613294
23762,NonResidential,Worship Facility,SOUTHWEST,1977,1.0,1.0,35844.0,4.0,1162519.0,0.0,1162567.0,0.0,0.0,8.1,38,0.0,1.0,0.0,0.0,1.0,Electricity,Worship Facility,13.966100620596732,2.2082744135228043
23834,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1953,1.0,1.0,26094.0,7.0,678713.0,0.0,678741.0,0.0,0.0,4.73,62,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.427955110149648,1.7457155307266483
23835,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1983,1.0,2.0,23687.0,86.0,571345.0,0.0,571369.0,0.0,0.0,3.98,32,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.255750259587721,1.6054298910365616
23846,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1979,2.0,3.0,34030.0,49.0,1757194.0,0.0,1568628.0,188631.0,0.0,20.95,36,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.379229345643793,3.08876713952118
23848,NonResidential,Restaurant,DOWNTOWN,1902,1.0,2.0,40320.0,,3816695.0,0.0,1814019.0,2002751.0,0.0,119.01,113,0.0,1.0,1.0,0.0,2.0,NaturalGas,Restaurant,15.154895684856399,4.78757507264335
23857,NonResidential,Mixed Use Property,DOWNTOWN,1900,1.0,2.0,34455.0,48.0,4700396.0,0.0,4700590.0,0.0,0.0,32.77,115,0.0,1.0,0.0,0.0,1.0,Electricity,Mixed Use Property,15.363157531198166,3.5195728343974766
23858,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,2.0,32027.0,73.0,3158151.0,0.0,1394287.0,1763922.0,0.0,103.4,115,0.0,1.0,1.0,0.0,2.0,NaturalGas,Office,14.965497604368373,4.648229675448539
23896,NonResidential,Distribution Center,GREATER DUWAMISH,1990,1.0,1.0,29619.0,80.0,734495.0,0.0,403749.0,330763.0,0.0,20.38,25,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,13.506939828699688,3.062455905596899
23912,NonResidential,Small- and Mid-Sized Office,CENTRAL,1947,1.0,1.0,45068.0,100.0,270004.0,0.0,131065.0,138944.0,0.0,8.29,68,0.0,1.0,1.0,0.0,2.0,NaturalGas,Office,12.506195756327564,2.2289385528257473
23930,NonResidential,Distribution Center,GREATER DUWAMISH,1968,1.0,1.0,160000.0,89.0,1476506.0,0.0,1476567.0,0.0,0.0,10.29,47,0.0,1.0,0.0,0.0,1.0,Electricity,Distribution Center,14.205189721096291,2.4239173781615704
23934,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1960,1.0,1.0,53550.0,15.0,3986851.0,0.0,1526411.0,2460503.0,0.0,141.32,55,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,15.198512505032417,4.958078043357579
23935,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1924,1.0,1.0,38412.0,47.0,1689261.0,0.0,486549.0,1202732.0,0.0,67.27,91,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.339802305133455,4.223470431430189
23952,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1966,1.0,1.0,36544.0,4.0,1303247.0,0.0,1303301.0,0.0,0.0,9.09,49,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.0803701680042,2.3115448343655176
23956,NonResidential,K-12 School,NORTH,1931,1.0,2.0,23923.0,72.0,872555.0,0.0,433811.0,438762.0,0.0,26.33,84,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,13.679182114380144,3.3079849999399764
23958,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1949,1.0,1.0,20796.0,,1004779.0,0.0,405450.0,599346.0,0.0,34.66,66,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.820279170039376,3.574029612434994
23963,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1936,1.0,1.0,38630.0,31.0,422133.0,0.0,422151.0,0.0,0.0,2.94,79,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.95307807815943,1.3711807233098425
23975,Nonresidential COS,Non-Refrigerated Warehouse,GREATER DUWAMISH,1985,1.0,1.0,22803.0,81.0,626612.0,0.0,404932.0,221697.0,0.0,14.6,30,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.348084404172981,2.747270914255491
23977,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1951,1.0,1.0,41550.0,99.0,448676.0,0.0,448694.0,0.0,0.0,3.13,64,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.014058531457053,1.4182774069729414
24012,SPS-District K-12,K-12 School,GREATER DUWAMISH,2000,1.0,2.0,64493.0,81.0,2231695.0,0.0,1754868.0,476900.0,0.0,37.56,15,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.618272392490333,3.652215469742345
24026,NonResidential,Self-Storage Facility,GREATER DUWAMISH,1955,1.0,1.0,23100.0,,1200178.0,0.0,756940.0,443270.0,0.0,28.82,60,0.0,1.0,1.0,0.0,2.0,Electricity,Self-Storage Facility,13.997981270300654,3.3951793093365925
24035,SPS-District K-12,K-12 School,SOUTHEAST,1961,1.0,1.0,41428.0,94.0,1223425.0,0.0,628424.0,595027.0,0.0,35.98,54,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.01716567781261,3.610377225958979
24083,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1937,1.0,1.0,52325.0,67.0,784762.0,0.0,520964.0,263820.0,0.0,17.64,78,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.57313704035227,2.925309809257445
24086,Campus,Other,GREATER DUWAMISH,1991,10.0,,180796.0,,29939196.0,0.0,16720050.0,13219839.0,0.0,818.66,24,0.0,1.0,1.0,0.0,2.0,Electricity,Other,17.214679116288803,6.708889620127451
24089,NonResidential,Retail Store,GREATER DUWAMISH,1944,1.0,1.0,25880.0,99.0,312563.0,0.0,312576.0,0.0,0.0,2.18,71,0.0,1.0,0.0,0.0,1.0,Electricity,Store,12.652564527189936,1.1568811967920856
24091,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1960,1.0,1.0,45842.0,98.0,816846.0,0.0,702564.0,114312.0,0.0,10.97,55,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.613207085802994,2.482403519569882
24100,NonResidential,Other,GREATER DUWAMISH,1910,1.0,1.0,32100.0,,560902.0,0.0,289277.0,271637.0,0.0,16.44,105,0.0,1.0,1.0,0.0,2.0,Electricity,Other,13.237303264029103,2.8587664184808337
24102,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1966,1.0,1.0,20520.0,70.0,610711.0,0.0,206942.0,403777.0,0.0,22.89,49,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.322380768600622,3.173459961337718
24104,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1945,1.0,1.0,22972.0,12.0,474811.0,0.0,474830.0,0.0,0.0,3.31,70,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.070674215197768,1.4609379041156565
24105,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1953,1.0,1.0,24990.0,69.0,591249.0,0.0,485908.0,105361.0,0.0,8.98,62,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.28999421878828,2.300583090323373
24106,NonResidential,Retail Store,GREATER DUWAMISH,1951,1.0,2.0,24000.0,,1098965.0,0.0,590278.0,508711.0,0.0,31.13,64,0.0,1.0,1.0,0.0,2.0,Electricity,Store,13.909880295691542,3.469790173127767
24108,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1963,1.0,1.0,100386.0,,3921557.0,0.0,2440129.0,1481530.0,0.0,95.69,52,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.181999581784313,4.5715099844954565
24112,NonResidential,Distribution Center,GREATER DUWAMISH,1966,1.0,1.0,24354.0,2.0,1088016.0,0.0,649758.0,438284.0,0.0,27.81,49,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,13.899867331275956,3.360722549096437
24118,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1967,1.0,1.0,23296.0,,1360340.0,0.0,756228.0,604144.0,0.0,37.36,48,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.123245961577512,3.6470152500152375
24132,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1957,1.0,1.0,25520.0,100.0,1025205.0,0.0,514876.0,510350.0,0.0,30.69,58,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.84040412597151,3.4560011737028296
24202,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1978,1.0,1.0,21755.0,,901563.0,0.0,707569.0,194023.0,0.0,15.24,37,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.711886311895435,2.787477334733532
24205,NonResidential,Other,GREATER DUWAMISH,1960,1.0,1.0,27933.0,,293217.0,0.0,293229.0,0.0,0.0,2.04,55,0.0,1.0,0.0,0.0,1.0,Electricity,Other,12.58867163865186,1.1118575154181303
24209,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1983,1.0,1.0,23143.0,71.0,1076389.0,0.0,556990.0,519422.0,0.0,31.47,32,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.889123407565052,3.4803165861147547
24216,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1962,1.0,1.0,28800.0,58.0,1883864.0,0.0,1102647.0,781263.0,0.0,49.18,53,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.448836075500072,3.9156165409382764
24218,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1952,1.0,1.0,39600.0,80.0,455153.0,0.0,455172.0,0.0,0.0,3.17,63,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.028391102206363,1.4279160358107101
24219,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1952,1.0,1.0,39600.0,92.0,415975.0,0.0,327520.0,88469.0,0.0,6.98,63,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,12.938382845271443,2.0769384114617173
24253,NonResidential,Medical Office,NORTHEAST,1987,1.0,4.0,22356.0,,2781314.0,0.0,2781429.0,0.0,0.0,19.39,28,0.0,1.0,0.0,0.0,1.0,Electricity,Medical and Care,14.838434395410111,3.015044584586364
24259,NonResidential,Other,CENTRAL,1973,1.0,4.0,45082.0,,4700552.0,0.0,2810483.0,1890186.0,0.0,119.98,42,0.0,1.0,1.0,0.0,2.0,Electricity,Other,15.36319071933341,4.795625242678768
24270,NonResidential,Worship Facility,NORTHWEST,1951,1.0,2.0,41600.0,60.0,1189432.0,0.0,677434.0,512026.0,0.0,31.92,64,0.0,1.0,1.0,0.0,2.0,Electricity,Worship Facility,13.988987280951296,3.494080375808869
24332,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1970,1.0,1.0,23750.0,,538740.0,0.0,538763.0,0.0,0.0,3.76,45,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.196990214924131,1.5602476682433286
24333,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1970,1.0,1.0,43390.0,89.0,498745.0,0.0,498766.0,0.0,0.0,3.48,45,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.119852227103925,1.4996230464268938
24344,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1959,1.0,1.0,35400.0,71.0,415586.0,0.0,415603.0,0.0,0.0,2.9,56,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.937447257640981,1.3609765531356006
24351,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1916,1.0,3.0,71283.0,44.0,2337146.0,0.0,1919714.0,417512.0,0.0,35.56,99,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.664441512698128,3.5989547465859495
24354,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1989,1.0,1.0,23792.0,,2747654.0,0.0,2747768.0,0.0,0.0,19.15,26,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.826258378591309,3.0032042883926917
24356,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1979,1.0,2.0,47368.0,93.0,1962105.0,0.0,1256180.0,705978.0,0.0,46.25,36,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.489528944151635,3.855452653939752
24374,NonResidential,Retail Store,SOUTHEAST,1968,1.0,1.0,36071.0,69.0,3773723.0,0.0,1154455.0,2619316.0,0.0,147.16,47,0.0,1.0,1.0,0.0,2.0,NaturalGas,Store,15.143572870280876,4.998292770897869
24375,SPS-District K-12,K-12 School,SOUTHEAST,1989,1.0,3.0,51672.0,95.0,1618570.0,0.0,1210720.0,407900.0,0.0,30.1,26,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.29705421916508,3.4372078191851885
24381,Nonresidential COS,Mixed Use Property,SOUTHEAST,1995,1.0,1.0,28425.0,,2845872.0,0.0,1218747.0,1627175.0,0.0,94.92,20,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,14.861380432602521,4.5635145107192585
24406,NonResidential,Other,NORTH,2009,1.0,3.0,35115.0,,1911427.0,0.0,1712093.0,199405.0,0.0,22.53,6,0.0,1.0,1.0,0.0,2.0,Electricity,Other,14.463361164655336,3.158276202739271
24451,NonResidential,Non-Refrigerated Warehouse,EAST,1915,1.0,2.0,43200.0,25.0,2175165.0,0.0,1523955.0,651273.0,0.0,45.21,100,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.59261554143164,3.833196224882175
24461,NonResidential,Retail Store,GREATER DUWAMISH,1975,1.0,1.0,43794.0,86.0,1115020.0,0.0,906497.0,208561.0,0.0,17.4,40,0.0,1.0,1.0,0.0,2.0,Electricity,Store,13.924383796779715,2.91235066461494
24472,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1968,1.0,1.0,48280.0,27.0,2093011.0,0.0,1300162.0,792903.0,0.0,51.17,47,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.554114734808739,3.9545076170343014
24514,NonResidential,Supermarket/Grocery Store,NORTHWEST,1986,1.0,1.0,45155.0,6.0,6781960.0,0.0,4401233.0,2380908.0,0.0,157.13,29,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.729776851135115,5.063417479535225
24531,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1966,1.0,1.0,32000.0,56.0,1072500.0,0.0,329910.0,742604.0,0.0,41.74,49,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.885503862184807,3.755135249891002
24532,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1970,1.0,1.0,44000.0,13.0,4481010.0,0.0,1036506.0,3444546.0,0.0,190.17,45,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,15.315359248574461,5.253163084540927
24534,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1973,1.0,1.0,36000.0,39.0,2687078.0,0.0,684720.0,2002386.0,0.0,111.12,42,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.80396528798419,4.719569726296587
24536,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1979,1.0,1.0,31360.0,,1279570.0,0.0,604734.0,674861.0,0.0,40.06,36,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.06203542346839,3.7150344115907874
24537,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1979,1.0,1.0,33320.0,,2254220.0,0.0,1171888.0,1082380.0,0.0,65.65,36,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.628315016690294,4.199455046624718
24538,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1979,1.0,1.0,48020.0,73.0,2240549.0,0.0,1382831.0,857775.0,0.0,55.2,36,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.622231929406547,4.028916756899646
24539,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1979,1.0,1.0,27420.0,52.0,1126690.0,0.0,525715.0,600997.0,0.0,35.58,36,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.934795576191002,3.5995016429627196
